name	started_utc	command
v2/stage2iwnu_pd1_bo_armC_iwnu_manual_p8_s0	2026-08-22T17:07:04Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 8
v2/stage2iwnu_pd1_bo_armC_iwnu_manual_p8_s1	2026-08-22T17:07:04Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 8
v2/stage2iwnu_pd1_bo_armC_iwnu_manual_p8_s2	2026-08-22T17:07:04Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 8
v2/stage2iwnu_pd1_bo_armC_iwnu_manual_p8_s3	2026-08-22T17:07:04Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 8
v2/stage2iwnu_pd1_bo_armC_iwnu_manual_p8_s4	2026-08-22T17:07:04Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 8
v2/stage2iwnu_pd1_bo_armC_iwnu_manual_p8_s5	2026-08-22T17:07:04Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 8
v2/stage2iwnu_pd1_bo_armC_iwnu_manual_p8_s6	2026-08-22T17:07:04Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 8
v2/stage2iwnu_pd1_bo_armC_iwnu_manual_p8_s7	2026-08-22T17:07:04Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 8
v2/stage2iwnu_pd1_bo_armC_iwnu_manual_p8_s8	2026-08-22T17:07:04Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 8
v2/stage2iwnu_pd1_bo_armC_iwnu_manual_p8_s9	2026-08-22T17:07:04Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 8
v2/stage2iwnu_pd1_bo_armC_iwnu_manual_p8_s10	2026-08-22T17:07:04Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 8
v2/stage2iwnu_pd1_bo_armC_iwnu_manual_p8_s11	2026-08-22T17:07:04Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 8
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p0_s0	2026-08-22T17:18:06Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 0
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p0_s1	2026-08-22T17:18:06Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 0
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p0_s2	2026-08-22T17:18:06Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 0
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p0_s3	2026-08-22T17:18:06Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 0
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p0_s4	2026-08-22T17:18:06Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 0
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p0_s5	2026-08-22T17:18:06Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 0
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p0_s6	2026-08-22T17:18:06Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 0
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p0_s7	2026-08-22T17:18:06Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 0
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p0_s8	2026-08-22T17:18:06Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 0
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p0_s9	2026-08-22T17:18:06Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 0
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p0_s10	2026-08-22T17:18:06Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 0
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p0_s11	2026-08-22T17:18:06Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 0
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p1_s0	2026-08-22T17:18:10Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 1
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p1_s1	2026-08-22T17:18:10Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 1
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p1_s2	2026-08-22T17:18:10Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 1
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p1_s3	2026-08-22T17:18:10Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 1
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p1_s4	2026-08-22T17:18:10Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 1
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p1_s5	2026-08-22T17:18:10Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 1
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p1_s6	2026-08-22T17:18:10Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 1
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p1_s7	2026-08-22T17:18:10Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 1
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p1_s8	2026-08-22T17:18:10Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 1
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p1_s9	2026-08-22T17:18:10Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 1
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p1_s10	2026-08-22T17:18:10Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 1
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p1_s11	2026-08-22T17:18:10Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 1
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p2_s0	2026-08-22T17:18:14Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 2
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p2_s1	2026-08-22T17:18:14Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 2
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p2_s2	2026-08-22T17:18:14Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 2
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p2_s3	2026-08-22T17:18:14Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 2
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p2_s4	2026-08-22T17:18:14Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 2
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p2_s5	2026-08-22T17:18:14Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 2
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p2_s6	2026-08-22T17:18:14Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 2
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p2_s7	2026-08-22T17:18:14Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 2
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p2_s8	2026-08-22T17:18:14Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 2
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p2_s9	2026-08-22T17:18:14Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 2
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p2_s10	2026-08-22T17:18:14Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 2
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p2_s11	2026-08-22T17:18:14Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 2
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p3_s0	2026-08-22T17:29:06Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 3
